ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
1635 N ASHLAND AVE,CHI112,10/21/2014,35,1165462.481130188,1911110.82578422,41.911684016,-87.66757343,"(41.91168401599584, -87.66757342998466)"
515 S CENTRAL AVE,CHI057,05/27/2017,7,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
140 N ASHLAND,CHI076,10/21/2014,21,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
2550 W 79TH,CHI067,10/21/2014,10,1160502.556225173,1852230.031732533,41.750212593,-87.687421063,"(41.75021259302275, -87.6874210628529)"
4674 W PETERSON AVE,CHI116,10/21/2014,16,1144100.840412846,1939510.241737531,41.990042674,-87.745334319,"(41.99004267366519, -87.7453343185986)"
3655 W JACKSON,CHI008,10/21/2014,18,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
1111 N HUMBOLDT,CHI010,10/21/2014,51,,,,,
3115 N NARRAGANSETT AVE,CHI104,10/21/2014,4,1133239.690118249,1920090.5748641,41.936950842,-87.785740891,"(41.93695084197675, -87.78574089058974)"
324 S KEDZIE AVE,CHI123,10/21/2014,10,1155057.768104626,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
2513 W 55TH,CHI070,10/21/2014,17,1160431.748869934,1868077.674728872,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
6510 W BRYN MAWR AVE,CHI158,10/21/2014,62,1131748.243094333,1936860.226367278,41.982994527,-87.790832088,"(41.98299452666102, -87.79083208818419)"
1901 E 75TH ST,CHI138,05/27/2017,45,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
3034 W FOSTER,CHI025,10/21/2014,22,1155157.924620047,1934429.028230766,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
3843 W 111TH,CHI048,10/21/2014,18,1152527.402615974,1830667.777755826,41.691202396,-87.717211399,"(41.69120239624487, -87.71721139909997)"
7422 S JEFFERY,CHI101,10/21/2014,8,1190789.832029907,1856045.670402868,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
2549 W ADDISON,CHI028,10/21/2014,73,1158541.126361602,1923785.134861283,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
2445 W 51ST ST,CHI098,10/21/2014,1,1160731.738553666,1870744.029128142,41.801012881,-87.686070605,"(41.801012880525555, -87.68607060493738)"
2603 W 79TH,CHI066,10/21/2014,7,1160350.070879175,1852097.826068973,41.74985294,-87.687983475,"(41.749852940263196, -87.68798347502599)"
7738 S WESTERN,CHI065,04/21/2015,35,,,,,
4123 N CENTRAL AVE,CHI049,05/27/2017,5,1138310.38101538,1926965.395448081,41.955725645,-87.766938123,"(41.95572564479322, -87.76693812345056)"
11144 S VINCENNES,CHI023,10/21/2014,15,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
1440 W CERMAK RD,CHI143,10/21/2014,92,1166927.452224739,1889554.984178115,41.85250181,-87.662810318,"(41.85250180995818, -87.66281031843234)"
5454 W IRVING PARK,CHI050,10/21/2014,57,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
3809 W BELMONT AVE,CHI088,10/21/2014,8,1150401.300499035,1920967.933084685,41.939040256,-87.722645911,"(41.939040255975605, -87.72264591078833)"
5440 W GRAND,CHI043,10/21/2014,34,1139652.88459503,1913310.682326263,41.918231266,-87.762337058,"(41.91823126606235, -87.7623370579504)"
341 W 76th ST,CHI137,10/21/2014,1,1175175.124032429,1854511.45995174,41.756158269,-87.633586263,"(41.756158269344546, -87.6335862634599)"
5428 S PULASKI,CHI060,10/21/2014,13,1150589.458033809,1868170.607441069,41.794154584,-87.723333213,"(41.7941545839503, -87.72333321258739)"
7739 S WESTERN,CHI064,10/21/2014,31,,,,,
5030 S PULASKI,CHI031,10/21/2014,57,1150513.081876743,1870811.076557055,41.801401913,-87.723544598,"(41.80140191299459, -87.72354459803559)"
3450 W 71ST,CHI015,10/21/2014,21,1154377.983623192,1857351.590718894,41.764390957,-87.70972842,"(41.76439095689881, -87.70972841983624)"
630 S STATE,CHI034,10/21/2014,12,1176418.004996675,1897401.384626672,41.873824205,-87.627740759,"(41.87382420497741, -87.62774075943143)"
3832 W 79TH,CHI074,10/21/2014,12,1151723.352626897,1851984.504633979,41.749715177,-87.719598779,"(41.749715176851936, -87.71959877920995)"
2416 W 103RD ST,CHI154,01/01/2015,4,1161995.609362911,1836307.312617193,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
319 E ILLINOIS ST,CHI126,01/01/2015,3,1178652.115578328,1903646.37714393,41.890910096,-87.619347521,"(41.89091009572781, -87.61934752145963)"
1507 W 83rd ST,CHI170,01/01/2015,22,1167695.170326354,1849654.229221654,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
2712 W IRVING PARK,CHI080,01/01/2015,53,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
6250 W FULLERTON,CHI040,01/01/2015,19,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
3100 W AUGUSTA,CHI011,01/01/2015,15,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
515 S CENTRAL AVE,CHI057,01/01/2015,15,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
62 E 95TH,CHI036,01/01/2015,19,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
2080 W PERSHING,CHI005,05/27/2017,15,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
5520 S WESTERN,CHI069,05/27/2017,25,,,,,
5120 N PULASKI,CHI004,01/01/2015,45,1148759.385878875,1933817.599837362,41.974332655,-87.728347022,"(41.97433265461055, -87.72834702238127)"
141 N ASHLAND,CHI075,01/01/2015,41,1165763.976938881,1901213.056860738,41.884517408,-87.666748347,"(41.88451740794813, -87.66674834697315)"
4123 N CENTRAL AVE,CHI049,01/01/2015,34,1138310.38101538,1926965.395448081,41.955725645,-87.766938123,"(41.95572564479322, -87.76693812345056)"
8318 S ASHLAND AVE,CHI169,01/01/2015,50,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
445 W 127TH,CHI045,01/01/2015,152,1175468.445851752,1820629.228565181,41.663174059,-87.633520452,"(41.663174059325534, -87.63352045241697)"
5520 S WESTERN,CHI069,01/01/2015,32,,,,,
2549 W ADDISON,CHI028,10/22/2014,103,1158541.126361602,1923785.134861283,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
3542 E 95TH ST,CHI141,05/27/2017,9,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
2108 S WESTERN AVE,CHI135,10/22/2014,10,1160653.576373094,1889897.05800109,41.853572622,-87.685827855,"(41.853572622430164, -87.6858278546488)"
7518 S VINCENNES,CHI063,10/22/2014,29,1175649.435042562,1855003.191694386,41.75749704,-87.631833328,"(41.75749703994495, -87.63183332832696)"
4707 W PETERSON AVE,CHI115,10/22/2014,53,1143859.071304929,1939422.942112187,41.989807669,-87.746225804,"(41.98980766908236, -87.74622580384673)"
2432 N ASHLAND,CHI092,10/22/2014,9,1165215.788124507,1916401.754298868,41.926207903,-87.668328977,"(41.92620790295943, -87.66832897708693)"
449 N COLUMBUS DR,CHI124,10/22/2014,10,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
7833 S PULASKI,CHI071,10/22/2014,57,1151122.446651206,1852224.144052921,41.75038453,-87.721794539,"(41.75038452958284, -87.72179453872008)"
3809 W BELMONT AVE,CHI088,10/22/2014,5,1150401.300499035,1920967.933084685,41.939040256,-87.722645911,"(41.939040255975605, -87.72264591078833)"
57 E 95TH,CHI035,10/22/2014,10,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
2917 W ROOSEVELT,CHI019,05/27/2017,33,1156991.618473341,1894531.138408719,41.866364024,-87.699142966,"(41.866364024167034, -87.69914296647906)"
11153 S VINCENNES,CHI022,10/22/2014,8,1167028.75294598,1830593.601477066,41.690701951,-87.664122385,"(41.690701951255015, -87.66412238501842)"
5420 S RACINE AVE,CHI118,10/22/2014,7,1169208.608674489,1868739.470226128,41.795332775,-87.655040979,"(41.795332774848234, -87.65504097855228)"
6247 W FULLERTON,CHI039,10/22/2014,22,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
1117 S PULASKI RD,CHI162,10/22/2014,42,1149923.14048066,1894858.183193096,41.867401835,-87.725083688,"(41.867401834997956, -87.72508368792016)"
5454 W IRVING PARK,CHI050,10/22/2014,36,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
2080 W PERSHING,CHI005,10/22/2014,1,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
2900 W OGDEN,CHI021,10/22/2014,137,1157135.919535262,1892361.67589724,41.860407864,-87.698672099,"(41.86040786445197, -87.69867209877323)"
5120 N PULASKI,CHI004,10/22/2014,41,1148759.385878875,1933817.599837362,41.974332655,-87.728347022,"(41.97433265461055, -87.72834702238127)"
2550 W 79TH,CHI067,10/22/2014,13,1160502.556225173,1852230.031732533,41.750212593,-87.687421063,"(41.75021259302275, -87.6874210628529)"
1226 N WESTERN AVE,CHI128,10/22/2014,57,1160143.276466612,1908203.273733476,41.903817103,-87.687194998,"(41.90381710275111, -87.6871949977686)"
3535 E 95TH ST,CHI140,10/22/2014,1,1201486.255858151,1842590.389225195,41.722818322,-87.537567465,"(41.722818322421595, -87.53756746533104)"
7738 S WESTERN,CHI065,10/22/2014,27,,,,,
6250 W FULLERTON,CHI040,10/22/2014,24,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
2928 S HALSTED,CHI117,05/27/2017,13,1171407.142701029,1885330.617606942,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
141 N ASHLAND,CHI075,10/22/2014,21,1165763.976938881,1901213.056860738,41.884517408,-87.666748347,"(41.88451740794813, -87.66674834697315)"
140 N ASHLAND,CHI076,10/22/2014,27,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
2448 N CLYBOURN AVE,CHI090,10/22/2014,14,1164505.928359546,1916376.376809816,41.926153343,-87.670938087,"(41.926153342916486, -87.67093808722792)"
7738 S WESTERN,CHI065,05/14/2015,29,,,,,
3047 W JACKSON BLVD,CHI122,10/22/2014,25,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
7826 S PULASKI,CHI072,10/22/2014,19,1151040.67965499,1852282.476313374,41.750546198,-87.722092656,"(41.75054619772355, -87.72209265589272)"
450 N COLUMBUS DR,CHI125,10/22/2014,30,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
2912 W ROOSEVELT,CHI020,10/22/2014,25,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
4674 W PETERSON AVE,CHI116,10/22/2014,16,1144100.840412846,1939510.241737531,41.990042674,-87.745334319,"(41.99004267366519, -87.7453343185986)"
6226 W IRVING PARK RD,CHI083,10/22/2014,61,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
3116 N NARRAGANSETT AVE,CHI132,10/22/2014,4,1133159.075197319,1920109.559372899,41.93700435,-87.786036722,"(41.93700435024341, -87.78603672187927)"
6909 S KEDZIE,CHI014,05/27/2017,61,1156276.17519456,1858582.894182457,41.767731869,-87.702737907,"(41.76773186901884, -87.70273790708362)"
4436 N WESTERN,CHI094,10/22/2014,19,1159528.872859255,1929555.550585484,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
14 W CHICAGO AVE,CHI139,10/22/2014,5,1176065.949659871,1905763.820506745,41.896779127,-87.628781249,"(41.89677912747405, -87.6287812485988)"
4042 W NORTH AVE,CHI161,05/27/2017,15,1149005.647148129,1910365.150873238,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
536 E MORGAN DR,CHI029,10/22/2014,124,1180984.656814868,1868164.766433233,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
1111 N HUMBOLDT,CHI010,09/18/2014,75,,,,,
9618 S EWING AVE,CHI142,05/27/2017,34,1202074.876819482,1841844.576675849,41.720756806,-87.535436787,"(41.72075680558273, -87.53543678735923)"
62 E 95TH,CHI036,10/22/2014,18,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
5471 W HIGGINS,CHI102,10/22/2014,73,1139071.529638349,1931897.937514376,41.969247149,-87.764019451,"(41.96924714863934, -87.76401945149458)"
6125 N CICERO AVE,CHI114,10/22/2014,60,1143321.446253045,1940251.313896504,41.992090875,-87.74818249,"(41.99209087530193, -87.74818249018868)"
7422 S JEFFERY,CHI101,10/22/2014,12,1190789.832029907,1856045.670402868,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
629 S STATE,CHI033,10/22/2014,44,1176497.696371563,1897411.293953239,41.873849599,-87.627447875,"(41.873849598744286, -87.62744787497319)"
3646 W MADISON,CHI009,05/27/2017,49,1151844.874455435,1899804.753327747,41.880938186,-87.717898449,"(41.88093818643283, -87.71789844857646)"
4040 W CHICAGO AVE,CHI108,10/22/2014,75,1149149.69828245,1905073.431920491,41.895448621,-87.727658471,"(41.895448620893006, -87.72765847088665)"
4620 W BELMONT AVE,CHI086,10/22/2014,4,1144830.583591838,1920910.013194031,41.938988391,-87.743121423,"(41.938988390759555, -87.74312142256439)"
3450 W 71ST,CHI015,10/22/2014,21,1154377.983623192,1857351.590718894,41.764390957,-87.70972842,"(41.76439095689881, -87.70972841983624)"
630 S STATE,CHI034,10/22/2014,9,1176418.004996675,1897401.384626672,41.873824205,-87.627740759,"(41.87382420497741, -87.62774075943143)"
506 S CENTRAL AVE,CHI130,05/27/2017,8,1139100.738201602,1897035.93011447,41.873581418,-87.764761968,"(41.87358141810132, -87.7647619684764)"
6818 S KEDZIE,CHI018,10/22/2014,22,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
4040 W 55TH,CHI062,10/22/2014,11,1150194.312710597,1867856.573495409,41.793300512,-87.724790362,"(41.79330051203649, -87.72479036232271)"
3832 W 79TH,CHI074,10/22/2014,17,1151723.352626897,1851984.504633979,41.749715177,-87.719598779,"(41.749715176851936, -87.71959877920995)"
5529 S WESTERN,CHI068,10/22/2014,12,,,,,
1142 W IRVING PARK,CHI095,10/22/2014,93,1167789.528738809,1926747.106564999,41.954540866,-87.658572521,"(41.95454086624301, -87.65857252142276)"
3034 W FOSTER,CHI025,10/22/2014,20,1155157.924620047,1934429.028230766,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
11144 S VINCENNES,CHI023,10/22/2014,25,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
5428 S PULASKI,CHI060,10/22/2014,10,1150589.458033809,1868170.607441069,41.794154584,-87.723333213,"(41.7941545839503, -87.72333321258739)"
3655 W JACKSON,CHI008,10/22/2014,12,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
3230 N MILWAUKEE AVE,CHI087,10/22/2014,10,1149738.885755279,1921203.286051271,41.939699007,-87.725074339,"(41.93969900713657, -87.72507433916897)"
1110 S PULASKI RD,CHI163,10/22/2014,57,1149841.165943524,1894930.809093216,41.867602722,-87.725382743,"(41.86760272243294, -87.7253827433152)"
115 N OGDEN,CHI077,10/22/2014,87,1166484.901862159,1900735.486524538,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
732 N PULASKI RD,CHI109,10/22/2014,45,1149547.986237495,1904731.758563629,41.894503309,-87.726204522,"(41.89450330881178, -87.72620452246953)"
346 W 76th ST,CHI136,10/22/2014,6,1175111.640548294,1854589.688795628,41.756374355,-87.633816585,"(41.7563743554102, -87.6338165847716)"
445 W 127TH,CHI045,10/22/2014,79,1175468.445851752,1820629.228565181,41.663174059,-87.633520452,"(41.663174059325534, -87.63352045241697)"
319 E ILLINOIS ST,CHI126,10/22/2014,2,1178652.115578328,1903646.37714393,41.890910096,-87.619347521,"(41.89091009572781, -87.61934752145963)"
506 S CENTRAL AVE,CHI130,10/22/2014,3,1139100.738201602,1897035.93011447,41.873581418,-87.764761968,"(41.87358141810132, -87.7647619684764)"
9618 S EWING AVE,CHI142,10/22/2014,40,1202074.876819482,1841844.576675849,41.720756806,-87.535436787,"(41.72075680558273, -87.53543678735923)"
5025 S WESTERN AVE,CHI100,10/22/2014,73,1161264.059630805,1871171.183488361,41.80217403,-87.684106558,"(41.802174029934044, -87.68410655772436)"
3100 W AUGUSTA,CHI011,10/22/2014,17,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
2712 W IRVING PARK,CHI080,10/22/2014,42,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
1334 W GARFIELD BLVD,CHI119,10/22/2014,75,1168211.288538348,1868328.465645528,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
5509 W FULLERTON,CHI041,10/22/2014,35,1139212.2827424,1915372.613784541,41.923897472,-87.763905578,"(41.92389747217995, -87.76390557836874)"
5433 S PULASKI,CHI059,10/22/2014,20,1150670.689050764,1868131.267079955,41.794045046,-87.723036363,"(41.79404504596532, -87.72303636259336)"
6523 N WESTERN,CHI051,10/22/2014,62,1159169.452277881,1943341.864659956,42.000259511,-87.689802909,"(42.00025951144952, -87.68980290863908)"
2329 W DIVISION ST,CHI129,10/22/2014,4,1160535.84687459,1907882.739658927,41.902929409,-87.68576188,"(41.90292940885378, -87.68576187971952)"
5432 W LAWRENCE,CHI103,10/22/2014,7,1139099.594130043,1931391.06349442,41.96785573,-87.763928644,"(41.96785573012919, -87.76392864369929)"
2705 W IRVING PARK,CHI079,10/22/2014,85,1157555.242825448,1926426.21147583,41.953875265,-87.696204089,"(41.95387526461699, -87.69620408862693)"
2603 W 79TH,CHI066,10/22/2014,6,1160350.070879175,1852097.826068973,41.74985294,-87.687983475,"(41.749852940263196, -87.68798347502599)"
6514 W BELMONT AVE,CHI106,10/22/2014,4,1132317.345183897,1920604.474994752,41.938377159,-87.789118713,"(41.93837715933998, -87.78911871294291)"
1635 N ASHLAND AVE,CHI112,10/22/2014,70,1165462.481130188,1911110.82578422,41.911684016,-87.66757343,"(41.91168401599584, -87.66757342998466)"
7739 S WESTERN,CHI064,10/22/2014,47,,,,,
5520 S WESTERN,CHI069,10/22/2014,30,,,,,
2721 W MONTROSE,CHI078,10/22/2014,3,1157328.845238545,1929075.390070401,41.961149383,-87.696964034,"(41.96114938287925, -87.69696403378589)"
4045 W 55TH,CHI061,10/22/2014,6,1150149.535097381,1867775.778433654,41.793079668,-87.724956656,"(41.79307966774864, -87.72495665631904)"
115 N OGDEN,CHI077,05/27/2017,38,1166484.901862159,1900735.486524538,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
4123 N CENTRAL AVE,CHI049,10/22/2014,15,1138310.38101538,1926965.395448081,41.955725645,-87.766938123,"(41.95572564479322, -87.76693812345056)"
3810 W BELMONT AVE,CHI089,10/22/2014,1,1150363.864127394,1921047.10093015,41.939258231,-87.722781428,"(41.93925823071868, -87.72278142793657)"
5446 W FULLERTON,CHI042,10/22/2014,15,1139459.798121728,1915458.446013142,41.924128491,-87.762993999,"(41.92412849125162, -87.76299399881007)"
2443 N ASHLAND,CHI091,10/22/2014,42,1165293.159880782,1916479.221767233,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
1111 N HUMBOLDT,CHI010,10/22/2014,49,,,,,
515 S CENTRAL AVE,CHI057,10/22/2014,4,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
4433 N WESTERN,CHI055,10/22/2014,19,1159610.141634439,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
6909 S KEDZIE,CHI014,10/22/2014,63,1156276.17519456,1858582.894182457,41.767731869,-87.702737907,"(41.76773186901884, -87.70273790708362)"
